"","Gene","Clinical.feature","Cancer","Sample.type","Sample.total","Sample.total.wData","Group1","Group2","Group3","Group4","Group5","Group1.samples","Group2.samples","Group3.samples","Group4.samples","Group5.samples","Group1.isNA.samples","Group2.isNA.samples","Group3.isNA.samples","Group4.isNA.samples","Group5.isNA.samples","term","comparison","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","p.adj"
"97","TMPRSS2","age.group","LGG","Normal",0,0,"younger","older",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","TMPRSS2","age.group","LGG","Tumor",510,507,"younger","older",NA,NA,NA,475,32,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",0.359868036061666,3.19952252647138,2.83965449040971,2.05274886701025,0.0472469395336381,36.8598568962304,0.00461001866917286,0.715126053454159,"Welch Two Sample t-test","two.sided",0.298770779647138
"99","TMPRSS2","age.group","LIHC","Normal",50,49,"younger","older",NA,NA,NA,20,29,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.0538017459463731,10.9101377798351,10.9639395257815,-0.219938110834465,0.826910291168165,45.1718585247869,-0.546444429310116,0.43884093741737,"Welch Two Sample t-test","two.sided",0.884334616943732
"100","TMPRSS2","age.group","LIHC","Tumor",371,359,"younger","older",NA,NA,NA,221,138,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.0360470998630298,9.49017517972251,9.52622227958554,-0.222693183267102,0.823923547661078,304.625634954551,-0.354569799088549,0.282475599362489,"Welch Two Sample t-test","two.sided",0.884334616943732
"101","TMPRSS2","age.group","LUAD","Normal",59,57,"younger","older",NA,NA,NA,27,30,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",0.149150477605225,11.9329769614688,11.7838264838636,1.15007934472899,0.255777015267229,48.2723923658006,-0.111564946266574,0.409865901477025,"Welch Two Sample t-test","two.sided",0.596813035623534
"102","TMPRSS2","age.group","LUAD","Tumor",512,475,"younger","older",NA,NA,NA,219,256,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.307513724449494,10.4018599062055,10.709373630655,-1.96133588613516,0.0504418199404259,460.626823909597,-0.615621913446334,0.000594464547345725,"Welch Two Sample t-test","two.sided",0.298770779647138
"103","TMPRSS2","age.group","LUSC","Normal",49,48,"younger","older",NA,NA,NA,16,32,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.289471739862627,11.5590261039468,11.8484978438095,-1.57493854816704,0.124621205107293,33.6707219523425,-0.663130339609667,0.0841868598844129,"Welch Two Sample t-test","two.sided",0.479791639663078
"104","TMPRSS2","age.group","LUSC","Tumor",501,472,"younger","older",NA,NA,NA,170,302,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.230174893277385,7.86442408080635,8.09459897408373,-1.15188220089255,0.250213713694603,325.924693993729,-0.623284519831,0.16293473327623,"Welch Two Sample t-test","two.sided",0.596813035623534
"105","TMPRSS2","age.group","MESO","Normal",0,0,"younger","older",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","TMPRSS2","age.group","MESO","Tumor",86,84,"younger","older",NA,NA,NA,45,39,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.538059071743599,2.82375940135705,3.36181847310065,-1.29232422606768,0.200958763078422,63.0839963568896,-1.37004629140543,0.293928147918234,"Welch Two Sample t-test","two.sided",0.533580164035811
"107","TMPRSS2","age.group","OV","Normal",0,0,"younger","older",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","TMPRSS2","age.group","OV","Tumor",264,253,"younger","older",NA,NA,NA,178,75,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.258371713370487,5.21979343698695,5.47816515035743,-0.975773696623169,0.330865964312798,139.476422958231,-0.781886003635196,0.265142576894223,"Welch Two Sample t-test","two.sided",0.603862347630429
"109","TMPRSS2","age.group","PAAD","Normal",4,4,"younger","older",NA,NA,NA,3,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","TMPRSS2","age.group","PAAD","Tumor",177,165,"younger","older",NA,NA,NA,81,84,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.479287624108983,10.2171155216289,10.6964031457379,-2.06866395023214,0.0406246080143669,125.883849807356,-0.937798346932382,-0.0207769012855832,"Welch Two Sample t-test","two.sided",0.284372256100568
"111","TMPRSS2","age.group","PCPG","Normal",3,3,"younger","older",NA,NA,NA,3,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","TMPRSS2","age.group","PCPG","Tumor",178,176,"younger","older",NA,NA,NA,154,22,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",0.0929316004846792,1.82295891396504,1.73002731348036,1.05150224995003,0.298060580968312,50.2289052353656,-0.0845644903398518,0.27042769130921,"Welch Two Sample t-test","two.sided",0.603862347630429
"113","TMPRSS2","age.group","PRAD","Normal",52,49,"younger","older",NA,NA,NA,34,15,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.0143601120598333,14.0117393018402,14.0260994139001,-0.0368305243438887,0.97079823538096,41.1487356592413,-0.801686711703621,0.772966487583954,"Welch Two Sample t-test","two.sided",0.983859729756758
"114","TMPRSS2","age.group","PRAD","Tumor",495,472,"younger","older",NA,NA,NA,329,143,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.040482876661283,14.6722767361214,14.7127596127827,-0.362506213929729,0.717206327938059,329.295368234216,-0.260169259521196,0.17920350619863,"Welch Two Sample t-test","two.sided",0.876585511924294
"115","TMPRSS2","age.group","READ","Normal",10,9,"younger","older",NA,NA,NA,5,4,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","TMPRSS2","age.group","READ","Tumor",159,155,"younger","older",NA,NA,NA,74,81,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.181422562666235,11.6385284384439,11.8199510011102,-1.35031892871011,0.179057874678933,142.268401023369,-0.447013375408455,0.0841682500759848,"Welch Two Sample t-test","two.sided",0.524952076031917
"117","TMPRSS2","age.group","SARC","Normal",2,2,"younger","older",NA,NA,NA,2,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","TMPRSS2","age.group","SARC","Tumor",259,251,"younger","older",NA,NA,NA,151,100,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.1523510509921,2.54512748039207,2.69747853138417,-0.857424213331147,0.392187316480923,210.133960702223,-0.502623751196428,0.197921649212228,"Welch Two Sample t-test","two.sided",0.629133820188147
"119","TMPRSS2","age.group","SKCMmets","Normal",1,1,"younger","older",NA,NA,NA,1,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","TMPRSS2","age.group","SKCMmets","Tumor",365,351,"younger","older",NA,NA,NA,238,113,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.0481753337794717,3.88166538833464,3.92984072211411,-0.25363892848782,0.800023926465178,208.939502224616,-0.422613217886544,0.326262550327601,"Welch Two Sample t-test","two.sided",0.880026319111696
"121","TMPRSS2","age.group","SKCMprimary","Normal",0,0,"younger","older",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","TMPRSS2","age.group","SKCMprimary","Tumor",103,100,"younger","older",NA,NA,NA,50,50,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",0.481500883619028,4.05270372914933,3.57120284553031,1.66992926860882,0.0981631587465,96.828857200501,-0.0907792227644919,1.05378099000255,"Welch Two Sample t-test","two.sided",0.41992017908225
"123","TMPRSS2","age.group","STAD","Normal",30,28,"younger","older",NA,NA,NA,10,18,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","TMPRSS2","age.group","STAD","Tumor",374,361,"younger","older",NA,NA,NA,154,207,NA,NA,NA,7,25,NA,NA,NA,"age.group","younger-older",-0.291771535087891,10.8997124209665,11.1914839560544,-1.70302679593376,0.0895624192284405,310.908799137145,-0.628875154228781,0.0453320840529992,"Welch Two Sample t-test","two.sided",0.41992017908225
"125","TMPRSS2","age.group","TGCT","Normal",0,0,"younger","older",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","TMPRSS2","age.group","TGCT","Tumor",134,134,"younger","older",NA,NA,NA,132,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","TMPRSS2","age.group","THCA","Normal",58,58,"younger","older",NA,NA,NA,48,10,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","TMPRSS2","age.group","THCA","Tumor",502,497,"younger","older",NA,NA,NA,426,71,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",0.348966075092422,8.56284622307129,8.21388014797887,1.92477423521007,0.0569601744484747,105.140012420125,-0.0105173962563214,0.708449546441165,"Welch Two Sample t-test","two.sided",0.313280959466611
"129","TMPRSS2","age.group","THYM","Normal",2,2,"younger","older",NA,NA,NA,2,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","TMPRSS2","age.group","THYM","Tumor",119,116,"younger","older",NA,NA,NA,76,40,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",0.248239315243336,3.97326997282817,3.72503065758483,0.768399526551436,0.444841049662753,69.8226882727635,-0.396112732141104,0.892591362627777,"Welch Two Sample t-test","two.sided",0.658706938923692
"131","TMPRSS2","age.group","UCEC","Normal",22,22,"younger","older",NA,NA,NA,17,5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","TMPRSS2","age.group","UCEC","Tumor",530,510,"younger","older",NA,NA,NA,284,226,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",0.15668669358368,8.94810587607783,8.79141918249415,0.97988295655698,0.327654194849159,464.296167300412,-0.157537473212269,0.470910860379629,"Welch Two Sample t-test","two.sided",0.603862347630429
"133","TMPRSS2","age.group","UCS","Normal",0,0,"younger","older",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","TMPRSS2","age.group","UCS","Tumor",56,51,"younger","older",NA,NA,NA,17,34,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.790354905597138,5.41473334708601,6.20508825268315,-1.02047227616048,0.316280451330196,27.8736377823659,-2.37716856869997,0.796458757505695,"Welch Two Sample t-test","two.sided",0.603862347630429
"135","TMPRSS2","age.group","UVM","Normal",0,0,"younger","older",NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","TMPRSS2","age.group","UVM","Tumor",80,79,"younger","older",NA,NA,NA,45,34,NA,NA,NA,0,0,NA,NA,NA,"age.group","younger-older",-0.32712308281937,2.18554464219363,2.512667725013,-1.38794867622908,0.17277293497231,40.3314452765552,-0.803344730489034,0.149098564850293,"Welch Two Sample t-test","two.sided",0.524952076031917
